invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
7593,WALM084,Schertz,Home and lifestyle,$15,3,16/12/22,16:40:00,Credit card,7,0.33
7594,WALM074,Weslaco,Fashion accessories,$22,2,28/11/20,20:46:00,Credit card,7,0.33
7595,WALM087,Waxahachie,Home and lifestyle,$34,2,28/11/21,15:59:00,Credit card,6,0.33
7596,WALM035,San Angelo,Fashion accessories,$41,1,14/12/23,15:55:00,Credit card,4,0.48
7597,WALM032,Tyler,Home and lifestyle,$69,1,14/11/20,17:03:00,Credit card,6,0.48
7598,WALM038,Sugar Land,Fashion accessories,$78,3,22/12/20,19:11:00,Credit card,4,0.48
7599,WALM003,San Antonio,Home and lifestyle,$20,3,28/11/21,18:03:00,Credit card,7,0.48
7600,WALM046,Temple,Fashion accessories,$16,3,14/11/20,20:05:00,Credit card,7,0.48
7601,WALM058,Port Arthur,Home and lifestyle,$32,2,19/12/22,16:42:00,Credit card,3,0.33
7602,WALM089,Southlake,Fashion accessories,$74,1,27/12/23,15:34:00,Credit card,6,0.33
7603,WALM099,Weatherford,Home and lifestyle,$71,3,24/12/21,18:39:00,Credit card,4,0.18
7604,WALM087,Waxahachie,Fashion accessories,$70,1,07/11/22,19:23:00,Credit card,7,0.33
7605,WALM032,Tyler,Home and lifestyle,$70,1,09/11/21,18:02:00,Credit card,5,0.48
7606,WALM055,Waxahachie,Fashion accessories,$15,1,07/12/22,17:28:00,Credit card,6,0.33
7607,WALM038,Sugar Land,Home and lifestyle,$70,3,12/11/20,15:02:00,Credit card,4,0.48
7608,WALM073,Seguin,Fashion accessories,$76,3,21/12/22,19:57:00,Credit card,4,0.33
7609,WALM086,Rosenberg,Home and lifestyle,$60,3,05/11/23,16:17:00,Credit card,7,0.33
7610,WALM035,San Angelo,Fashion accessories,$40,2,17/11/23,19:25:00,Credit card,3,0.48
7611,WALM086,Rosenberg,Home and lifestyle,$53,2,26/12/23,15:08:00,Credit card,4,0.33
7612,WALM035,San Angelo,Fashion accessories,$18,3,25/11/21,15:39:00,Credit card,6,0.48
7613,WALM009,Plano,Home and lifestyle,$60,1,05/12/22,16:34:00,Credit card,3,0.48
7614,WALM025,Waco,Fashion accessories,$33,1,14/12/20,17:14:00,Credit card,7,0.48
7615,WALM055,Waxahachie,Home and lifestyle,$59,3,06/11/21,17:59:00,Credit card,6,0.33
7616,WALM073,Seguin,Fashion accessories,$65,2,01/11/23,20:57:00,Credit card,7,0.33
7617,WALM055,Waxahachie,Home and lifestyle,$45,3,08/12/21,17:45:00,Credit card,4,0.33
7618,WALM003,San Antonio,Fashion accessories,$60,1,01/12/21,19:39:00,Credit card,7,0.48
7619,WALM073,Seguin,Home and lifestyle,$28,3,19/12/23,20:14:00,Credit card,6,0.33
7620,WALM030,Richardson,Fashion accessories,$65,1,14/11/22,18:29:00,Credit card,6,0.48
7621,WALM055,Waxahachie,Home and lifestyle,$46,2,20/12/20,16:58:00,Credit card,4,0.33
7622,WALM084,Schertz,Fashion accessories,$46,3,28/11/21,18:14:00,Credit card,6,0.33
7623,WALM050,Victoria,Home and lifestyle,$51,3,24/12/20,16:38:00,Ewallet,5,0.48
7624,WALM065,Texas City,Fashion accessories,$52,3,14/12/21,17:02:00,Credit card,5,0.33
7625,WALM054,Sherman,Home and lifestyle,$39,1,16/12/20,20:37:00,Credit card,7,0.21
7626,WALM003,San Antonio,Fashion accessories,$66,2,04/12/20,17:42:00,Credit card,3,0.48
7627,WALM054,Sherman,Home and lifestyle,$77,3,22/11/21,19:22:00,Credit card,7,0.21
7628,WALM082,Weslaco,Fashion accessories,$29,2,11/11/20,18:49:00,Credit card,3,0.33
7629,WALM086,Rosenberg,Home and lifestyle,$77,2,29/12/20,17:50:00,Credit card,6,0.33
7630,WALM082,Weslaco,Fashion accessories,$42,3,05/11/20,20:05:00,Credit card,5,0.33
7631,WALM009,Plano,Home and lifestyle,$18,1,18/12/22,16:38:00,Credit card,4,0.48
7632,WALM050,Victoria,Fashion accessories,$27,1,22/12/23,20:23:00,Ewallet,4,0.48
7633,WALM082,Weslaco,Home and lifestyle,$41,2,17/12/20,17:07:00,Credit card,7,0.33
7634,WALM032,Tyler,Fashion accessories,$61,1,09/11/22,19:38:00,Credit card,6,0.48
7635,WALM073,Seguin,Home and lifestyle,$27,3,30/11/22,17:40:00,Credit card,4,0.33
7636,WALM032,Tyler,Fashion accessories,$70,1,19/11/21,18:13:00,Credit card,6,0.48
7637,WALM030,Richardson,Home and lifestyle,$62,2,23/12/21,20:54:00,Credit card,5,0.48
7638,WALM069,Rockwall,Fashion accessories,$35,1,09/11/21,16:21:00,Credit card,4,0.33
7639,WALM099,Weatherford,Home and lifestyle,$67,1,12/12/22,15:51:00,Credit card,4,0.18
7640,WALM056,Rowlett,Fashion accessories,$46,3,25/11/22,19:02:00,Credit card,4,0.33
7641,WALM075,San Marcos,Home and lifestyle,$19,2,01/12/20,16:25:00,Credit card,7,0.33
7642,WALM065,Texas City,Fashion accessories,$17,1,12/12/22,19:57:00,Credit card,6,0.33
7643,WALM003,San Antonio,Home and lifestyle,$39,3,23/12/23,19:25:00,Credit card,4,0.48
7644,WALM003,San Antonio,Fashion accessories,$71,2,09/11/22,15:17:00,Credit card,4,0.48
7645,WALM065,Texas City,Home and lifestyle,$68,3,30/11/22,15:53:00,Credit card,3,0.33
7646,WALM086,Rosenberg,Fashion accessories,$83,3,16/12/23,15:13:00,Credit card,4,0.33
7647,WALM058,Port Arthur,Home and lifestyle,$37,3,12/12/20,15:36:00,Credit card,5,0.33
7648,WALM082,Weslaco,Fashion accessories,$20,1,01/12/21,16:02:00,Credit card,6,0.33
7649,WALM065,Texas City,Home and lifestyle,$63,3,20/12/22,17:54:00,Credit card,6,0.33
7650,WALM009,Plano,Fashion accessories,$39,2,12/12/22,17:58:00,Credit card,6,0.48
7651,WALM038,Sugar Land,Home and lifestyle,$45,2,27/12/20,18:02:00,Credit card,4,0.48
7652,WALM058,Port Arthur,Fashion accessories,$48,2,16/11/21,17:52:00,Credit card,7,0.33
7653,WALM086,Rosenberg,Home and lifestyle,$22,2,24/12/21,15:25:00,Credit card,4,0.33
7654,WALM003,San Antonio,Fashion accessories,$61,2,08/11/23,15:27:00,Credit card,3,0.48
7655,WALM003,San Antonio,Home and lifestyle,$34,2,27/11/20,18:13:00,Credit card,3,0.48
7656,WALM073,Seguin,Fashion accessories,$28,3,06/11/20,18:35:00,Credit card,4,0.33
7657,WALM025,Waco,Home and lifestyle,$84,1,29/12/20,20:52:00,Credit card,4,0.48
7658,WALM065,Texas City,Fashion accessories,$61,2,06/12/20,17:36:00,Credit card,4,0.33
7659,WALM030,Richardson,Home and lifestyle,$17,2,26/11/22,16:06:00,Credit card,3,0.48
7660,WALM046,Temple,Fashion accessories,$53,1,24/11/20,20:29:00,Credit card,5,0.48
7661,WALM074,Weslaco,Home and lifestyle,$73,1,31/12/22,18:10:00,Credit card,6,0.33
7662,WALM050,Victoria,Fashion accessories,$58,3,06/11/21,16:37:00,Ewallet,7,0.48
7663,WALM086,Rosenberg,Home and lifestyle,$81,1,13/12/23,17:19:00,Credit card,4,0.33
7664,WALM038,Sugar Land,Fashion accessories,$52,2,28/11/21,16:55:00,Credit card,5,0.48
7665,WALM075,San Marcos,Home and lifestyle,$24,1,17/11/22,16:08:00,Credit card,6,0.33
7666,WALM003,San Antonio,Fashion accessories,$22,3,24/12/20,18:22:00,Credit card,3,0.48
7667,WALM030,Richardson,Home and lifestyle,$34,3,08/12/21,17:35:00,Credit card,6,0.48
7668,WALM099,Weatherford,Fashion accessories,$59,3,06/12/22,15:41:00,Credit card,5,0.18
7669,WALM099,Weatherford,Home and lifestyle,$30,2,12/12/22,18:55:00,Credit card,3,0.18
7670,WALM082,Weslaco,Fashion accessories,$54,1,08/12/22,17:09:00,Credit card,7,0.33
7671,WALM086,Rosenberg,Home and lifestyle,$50,2,01/12/21,18:55:00,Credit card,7,0.33
7672,WALM084,Schertz,Fashion accessories,$85,1,25/11/21,19:18:00,Credit card,5,0.33
7673,WALM046,Temple,Home and lifestyle,$25,1,05/12/22,18:25:00,Credit card,5,0.48
7674,WALM086,Rosenberg,Fashion accessories,$65,3,29/11/23,15:10:00,Credit card,7,0.33
7675,WALM009,Plano,Home and lifestyle,$76,2,21/11/20,17:31:00,Credit card,7,0.48
7676,WALM087,Waxahachie,Fashion accessories,$80,2,28/11/21,19:52:00,Credit card,7,0.33
7677,WALM046,Temple,Home and lifestyle,$79,2,10/11/20,15:40:00,Credit card,6,0.48
7678,WALM046,Temple,Fashion accessories,$26,3,19/12/21,16:15:00,Credit card,5,0.48
7679,WALM029,Round Rock,Home and lifestyle,$27,2,16/12/21,19:14:00,Credit card,4,0.48
7680,WALM003,San Antonio,Fashion accessories,$52,1,27/11/21,19:28:00,Credit card,4,0.48
7681,WALM058,Port Arthur,Home and lifestyle,$60,3,31/12/22,18:41:00,Credit card,5,0.33
7682,WALM032,Tyler,Fashion accessories,$23,2,25/11/21,17:38:00,Credit card,7,0.48
7683,WALM029,Round Rock,Home and lifestyle,$24,3,08/12/22,19:38:00,Credit card,5,0.48
7684,WALM065,Texas City,Fashion accessories,$69,3,01/12/23,18:23:00,Credit card,4,0.33
7685,WALM074,Weslaco,Home and lifestyle,$35,1,10/11/20,15:05:00,Credit card,6,0.33
7686,WALM082,Weslaco,Fashion accessories,$82,2,21/11/20,18:21:00,Credit card,3,0.33
7687,WALM038,Sugar Land,Home and lifestyle,$24,1,21/11/22,17:29:00,Credit card,7,0.48
7688,WALM035,San Angelo,Fashion accessories,$71,1,11/12/21,16:33:00,Credit card,7,0.48
7689,WALM055,Waxahachie,Home and lifestyle,$34,3,18/11/23,15:15:00,Credit card,4,0.33
7690,WALM035,San Angelo,Fashion accessories,$59,3,25/12/22,20:45:00,Credit card,4,0.48
7691,WALM069,Rockwall,Home and lifestyle,$66,1,28/12/22,15:05:00,Credit card,6,0.33
7692,WALM009,Plano,Fashion accessories,$60,2,11/12/20,15:33:00,Credit card,3,0.48
7693,WALM058,Port Arthur,Home and lifestyle,$15,1,03/11/23,16:23:00,Credit card,7,0.33
7694,WALM069,Rockwall,Fashion accessories,$68,1,22/12/21,16:37:00,Credit card,3,0.33
7695,WALM032,Tyler,Home and lifestyle,$30,2,07/12/21,16:08:00,Credit card,3,0.48
7696,WALM089,Southlake,Fashion accessories,$55,3,26/12/21,15:09:00,Credit card,3,0.33
7697,WALM073,Seguin,Home and lifestyle,$78,3,20/11/23,17:53:00,Credit card,7,0.33
7698,WALM003,San Antonio,Fashion accessories,$63,2,12/11/20,18:34:00,Credit card,7,0.48
7699,WALM084,Schertz,Home and lifestyle,$42,1,16/11/20,20:01:00,Credit card,5,0.33
7700,WALM086,Rosenberg,Fashion accessories,$22,2,16/11/22,18:15:00,Credit card,7,0.33
7701,WALM087,Waxahachie,Home and lifestyle,$37,2,05/11/23,18:02:00,Credit card,4,0.33
7702,WALM084,Schertz,Fashion accessories,$19,2,27/12/20,15:25:00,Credit card,4,0.33
7703,WALM073,Seguin,Home and lifestyle,$61,1,30/12/20,18:56:00,Credit card,4,0.33
7704,WALM009,Plano,Fashion accessories,$74,2,30/11/22,17:00:00,Credit card,3,0.48
7705,WALM065,Texas City,Home and lifestyle,$33,1,19/11/23,18:31:00,Credit card,6,0.33
7706,WALM054,Sherman,Fashion accessories,$33,3,17/11/21,15:59:00,Credit card,6,0.21
7707,WALM087,Waxahachie,Home and lifestyle,$45,3,11/11/23,16:09:00,Credit card,3,0.33
7708,WALM099,Weatherford,Fashion accessories,$54,1,12/11/20,16:09:00,Credit card,4,0.18
7709,WALM050,Victoria,Home and lifestyle,$70,1,10/11/22,19:01:00,Ewallet,5,0.48
7710,WALM046,Temple,Fashion accessories,$55,1,15/11/23,19:22:00,Credit card,3,0.48
7711,WALM003,San Antonio,Home and lifestyle,$40,3,25/11/21,18:22:00,Credit card,3,0.48
7712,WALM003,San Antonio,Fashion accessories,$55,2,05/11/22,16:42:00,Credit card,6,0.48
7713,WALM084,Schertz,Home and lifestyle,$82,3,24/12/22,20:55:00,Credit card,3,0.33
7714,WALM069,Rockwall,Fashion accessories,$63,2,09/11/20,16:32:00,Credit card,6,0.33
7715,WALM087,Waxahachie,Home and lifestyle,$73,3,15/12/20,19:37:00,Credit card,4,0.33
7716,WALM056,Rowlett,Fashion accessories,$82,2,11/12/21,17:06:00,Credit card,4,0.33
7717,WALM065,Texas City,Home and lifestyle,$22,3,23/12/22,20:13:00,Credit card,4,0.33
7718,WALM058,Port Arthur,Fashion accessories,$49,1,17/12/20,15:32:00,Credit card,5,0.33
7719,WALM032,Tyler,Home and lifestyle,$64,1,02/12/22,20:17:00,Credit card,7,0.48
7720,WALM075,San Marcos,Fashion accessories,$77,2,06/11/22,20:28:00,Credit card,6,0.33
7721,WALM009,Plano,Home and lifestyle,$80,3,28/11/22,16:14:00,Credit card,7,0.48
7722,WALM009,Plano,Fashion accessories,$66,1,26/11/20,20:23:00,Credit card,5,0.48
7723,WALM065,Texas City,Home and lifestyle,$56,2,31/12/23,15:29:00,Credit card,5,0.33
7724,WALM065,Texas City,Fashion accessories,$65,2,20/12/22,18:40:00,Credit card,6,0.33
7725,WALM003,San Antonio,Home and lifestyle,$44,2,03/12/20,19:35:00,Credit card,5,0.48
7726,WALM058,Port Arthur,Fashion accessories,$37,2,28/12/23,17:25:00,Credit card,5,0.33
7727,WALM086,Rosenberg,Home and lifestyle,$76,3,10/12/20,15:22:00,Credit card,6,0.33
7728,WALM009,Plano,Fashion accessories,$36,3,23/12/21,15:02:00,Credit card,6,0.48
7729,WALM082,Weslaco,Home and lifestyle,$66,2,07/11/23,16:45:00,Credit card,4,0.33
7730,WALM099,Weatherford,Fashion accessories,$79,1,11/12/22,16:23:00,Credit card,5,0.18
7731,WALM086,Rosenberg,Home and lifestyle,$28,3,11/11/22,18:32:00,Credit card,5,0.33
7732,WALM087,Waxahachie,Fashion accessories,$76,2,20/11/23,19:22:00,Credit card,5,0.33
7733,WALM056,Rowlett,Home and lifestyle,$15,1,28/11/22,16:29:00,Credit card,7,0.33
7734,WALM074,Weslaco,Fashion accessories,$79,3,01/12/22,18:33:00,Credit card,3,0.33
7735,WALM058,Port Arthur,Home and lifestyle,$71,1,06/11/20,19:44:00,Credit card,3,0.33
7736,WALM035,San Angelo,Fashion accessories,$20,1,08/11/21,15:21:00,Credit card,6,0.48
7737,WALM089,Southlake,Home and lifestyle,$77,3,21/12/23,15:58:00,Credit card,4,0.33
7738,WALM099,Weatherford,Fashion accessories,$56,2,01/11/22,15:42:00,Credit card,6,0.18
7739,WALM056,Rowlett,Home and lifestyle,$24,2,05/11/23,15:27:00,Credit card,7,0.33
7740,WALM046,Temple,Fashion accessories,$55,2,03/11/21,17:45:00,Credit card,5,0.48
7741,WALM084,Schertz,Home and lifestyle,$58,3,02/12/23,15:30:00,Credit card,5,0.33
7742,WALM084,Schertz,Fashion accessories,$15,1,14/11/21,16:39:00,Credit card,3,0.33
7743,WALM073,Seguin,Home and lifestyle,$29,3,07/11/23,19:37:00,Credit card,5,0.33
7744,WALM038,Sugar Land,Fashion accessories,$57,3,20/11/23,16:19:00,Credit card,3,0.48
7745,WALM086,Rosenberg,Home and lifestyle,$30,2,09/12/21,17:00:00,Credit card,6,0.33
7746,WALM058,Port Arthur,Fashion accessories,$83,2,09/12/20,15:54:00,Credit card,4,0.33
7747,WALM087,Waxahachie,Home and lifestyle,$77,2,06/11/20,20:06:00,Credit card,4,0.33
7748,WALM074,Weslaco,Fashion accessories,$75,3,15/11/22,17:23:00,Credit card,7,0.33
7749,WALM030,Richardson,Home and lifestyle,$16,1,10/11/23,17:06:00,Credit card,6,0.48
7750,WALM065,Texas City,Fashion accessories,$40,1,15/12/22,19:14:00,Credit card,5,0.33
7751,WALM075,San Marcos,Home and lifestyle,$30,2,12/11/20,17:16:00,Credit card,4,0.33
7752,WALM054,Sherman,Fashion accessories,$44,1,16/12/21,17:19:00,Credit card,6,0.21
7753,WALM032,Tyler,Home and lifestyle,$66,3,01/12/22,19:35:00,Credit card,7,0.48
7754,WALM087,Waxahachie,Fashion accessories,$44,1,23/12/21,17:59:00,Credit card,5,0.33
7755,WALM046,Temple,Home and lifestyle,$63,1,22/11/21,18:07:00,Credit card,7,0.48
7756,WALM030,Richardson,Fashion accessories,$53,3,21/11/22,16:31:00,Credit card,7,0.48
7757,WALM074,Weslaco,Home and lifestyle,$49,1,11/12/22,20:04:00,Credit card,7,0.33
7758,WALM009,Plano,Fashion accessories,$61,1,30/11/22,20:39:00,Credit card,6,0.48
7759,WALM069,Rockwall,Home and lifestyle,$66,3,01/12/20,20:56:00,Credit card,3,0.33
7760,WALM054,Sherman,Fashion accessories,$79,1,20/11/22,17:27:00,Credit card,6,0.21
7761,WALM069,Rockwall,Home and lifestyle,$72,2,18/11/22,16:31:00,Credit card,4,0.33
7762,WALM009,Plano,Fashion accessories,$24,2,17/11/21,15:06:00,Credit card,3,0.48
7763,WALM069,Rockwall,Home and lifestyle,$46,3,12/11/20,18:21:00,Credit card,7,0.33
7764,WALM087,Waxahachie,Fashion accessories,$51,1,30/11/22,18:10:00,Credit card,6,0.33
7765,WALM032,Tyler,Home and lifestyle,$23,1,18/11/22,19:46:00,Credit card,3,0.48
7766,WALM056,Rowlett,Fashion accessories,$85,1,23/11/20,18:12:00,Credit card,7,0.33
7767,WALM065,Texas City,Home and lifestyle,$72,1,02/11/23,15:55:00,Credit card,7,0.33
7768,WALM035,San Angelo,Fashion accessories,$15,1,30/11/21,18:33:00,Credit card,7,0.48
7769,WALM069,Rockwall,Home and lifestyle,$77,3,26/11/23,20:52:00,Credit card,7,0.33
7770,WALM073,Seguin,Fashion accessories,$15,2,26/11/22,19:13:00,Credit card,3,0.33
7771,WALM075,San Marcos,Home and lifestyle,$35,2,19/11/20,15:52:00,Credit card,7,0.33
7772,WALM035,San Angelo,Fashion accessories,$54,3,14/11/20,19:13:00,Credit card,4,0.48
7773,WALM074,Weslaco,Home and lifestyle,$77,2,23/11/20,18:37:00,Credit card,4,0.33
7774,WALM089,Southlake,Fashion accessories,$77,1,17/12/20,16:49:00,Credit card,5,0.33
7775,WALM003,San Antonio,Home and lifestyle,$33,1,27/12/23,19:31:00,Credit card,5,0.48
7776,WALM050,Victoria,Fashion accessories,$81,3,02/12/23,17:20:00,Ewallet,3,0.48
7777,WALM058,Port Arthur,Home and lifestyle,$41,3,03/11/21,16:38:00,Credit card,7,0.33
7778,WALM046,Temple,Fashion accessories,$71,1,18/12/22,20:20:00,Credit card,7,0.48
7779,WALM074,Weslaco,Home and lifestyle,$49,2,30/12/21,17:50:00,Credit card,5,0.33
7780,WALM086,Rosenberg,Fashion accessories,$31,2,30/11/20,18:49:00,Credit card,5,0.33
7781,WALM099,Weatherford,Home and lifestyle,$62,2,19/12/22,16:44:00,Credit card,4,0.18
7782,WALM089,Southlake,Fashion accessories,$65,1,07/11/22,20:38:00,Credit card,5,0.33
7783,WALM050,Victoria,Home and lifestyle,$67,1,12/12/21,16:01:00,Ewallet,3,0.48
7784,WALM069,Rockwall,Fashion accessories,$83,2,16/12/21,16:20:00,Credit card,5,0.33
7785,WALM056,Rowlett,Home and lifestyle,$23,1,17/12/21,19:46:00,Credit card,4,0.33
7786,WALM065,Texas City,Fashion accessories,$45,3,08/11/23,20:09:00,Credit card,7,0.33
7787,WALM074,Weslaco,Home and lifestyle,$40,3,14/11/21,17:58:00,Credit card,6,0.33
7788,WALM054,Sherman,Fashion accessories,$78,2,17/12/23,17:51:00,Credit card,4,0.21
7789,WALM065,Texas City,Home and lifestyle,$35,1,02/12/21,19:47:00,Credit card,3,0.33
7790,WALM046,Temple,Fashion accessories,$39,3,09/11/22,20:22:00,Credit card,7,0.48
7791,WALM038,Sugar Land,Home and lifestyle,$52,3,22/12/21,19:25:00,Credit card,6,0.48
7792,WALM009,Plano,Fashion accessories,$64,3,21/11/20,20:19:00,Credit card,4,0.48
7793,WALM082,Weslaco,Home and lifestyle,$79,3,11/11/21,15:45:00,Credit card,5,0.33
7794,WALM032,Tyler,Fashion accessories,$23,3,02/12/22,20:29:00,Credit card,4,0.48
7795,WALM032,Tyler,Home and lifestyle,$55,2,17/12/22,17:22:00,Credit card,7,0.48
7796,WALM009,Plano,Fashion accessories,$59,3,18/12/23,19:27:00,Credit card,3,0.48
7797,WALM065,Texas City,Home and lifestyle,$24,1,02/12/21,19:46:00,Credit card,4,0.33
7798,WALM056,Rowlett,Fashion accessories,$60,3,25/12/21,20:05:00,Credit card,4,0.33
7799,WALM075,San Marcos,Home and lifestyle,$17,3,16/12/21,15:51:00,Credit card,3,0.33
7800,WALM003,San Antonio,Fashion accessories,$36,1,16/11/22,16:03:00,Credit card,3,0.48
7801,WALM075,San Marcos,Home and lifestyle,$74,3,11/12/20,20:47:00,Credit card,3,0.33
7802,WALM084,Schertz,Fashion accessories,$62,2,03/12/20,16:16:00,Credit card,3,0.33
7803,WALM046,Temple,Home and lifestyle,$45,2,14/12/22,17:18:00,Credit card,7,0.48
7804,WALM086,Rosenberg,Fashion accessories,$24,3,27/12/23,18:38:00,Credit card,6,0.33
7805,WALM055,Waxahachie,Home and lifestyle,$42,1,29/12/23,17:47:00,Credit card,3,0.33
7806,WALM056,Rowlett,Fashion accessories,$50,2,03/12/23,19:46:00,Credit card,4,0.33
7807,WALM073,Seguin,Home and lifestyle,$83,2,01/11/22,15:03:00,Credit card,6,0.33
7808,WALM065,Texas City,Fashion accessories,$71,3,19/11/22,20:18:00,Credit card,5,0.33
7809,WALM009,Plano,Home and lifestyle,$61,3,15/11/23,16:41:00,Credit card,4,0.48
7810,WALM055,Waxahachie,Fashion accessories,$41,3,16/12/21,18:41:00,Credit card,5,0.33
7811,WALM046,Temple,Home and lifestyle,$40,3,16/11/22,17:42:00,Credit card,3,0.48
7812,WALM058,Port Arthur,Fashion accessories,$76,1,17/11/23,18:00:00,Credit card,5,0.33
7813,WALM003,San Antonio,Home and lifestyle,$45,3,11/12/20,18:27:00,Credit card,6,0.48
7814,WALM084,Schertz,Fashion accessories,$24,3,22/12/20,19:45:00,Credit card,3,0.33
7815,WALM055,Waxahachie,Home and lifestyle,$31,2,07/11/22,17:17:00,Credit card,6,0.33
7816,WALM087,Waxahachie,Fashion accessories,$21,1,03/11/20,17:37:00,Credit card,4,0.33
7817,WALM025,Waco,Home and lifestyle,$51,3,08/12/20,20:40:00,Credit card,6,0.48
7818,WALM065,Texas City,Fashion accessories,$31,1,29/11/21,20:26:00,Credit card,3,0.33
7819,WALM087,Waxahachie,Home and lifestyle,$32,2,23/12/22,16:23:00,Credit card,4,0.33
7820,WALM089,Southlake,Fashion accessories,$58,2,25/11/23,15:34:00,Credit card,5,0.33
7821,WALM084,Schertz,Home and lifestyle,$32,3,07/11/21,19:31:00,Credit card,5,0.33
7822,WALM032,Tyler,Fashion accessories,$76,2,25/11/22,17:54:00,Credit card,4,0.48
7823,WALM030,Richardson,Home and lifestyle,$20,2,28/11/22,17:43:00,Credit card,5,0.48
7824,WALM054,Sherman,Fashion accessories,$46,2,01/12/23,16:30:00,Credit card,4,0.21
7825,WALM099,Weatherford,Home and lifestyle,$59,3,20/11/22,19:37:00,Credit card,7,0.18
7826,WALM054,Sherman,Fashion accessories,$77,2,11/11/23,19:32:00,Credit card,4,0.21
7827,WALM046,Temple,Home and lifestyle,$22,2,10/11/23,15:29:00,Credit card,7,0.48
7828,WALM054,Sherman,Fashion accessories,$38,3,02/11/20,18:48:00,Credit card,7,0.21
7829,WALM099,Weatherford,Home and lifestyle,$68,2,15/12/21,18:44:00,Credit card,7,0.18
7830,WALM058,Port Arthur,Fashion accessories,$50,3,08/12/22,17:14:00,Credit card,5,0.33
7831,WALM056,Rowlett,Home and lifestyle,$37,2,20/12/21,18:28:00,Credit card,3,0.33
7832,WALM084,Schertz,Fashion accessories,$71,3,29/11/20,18:31:00,Credit card,5,0.33
7833,WALM030,Richardson,Home and lifestyle,$53,1,16/11/23,19:32:00,Credit card,5,0.48
7834,WALM035,San Angelo,Fashion accessories,$27,3,26/12/22,18:30:00,Credit card,3,0.48
7835,WALM029,Round Rock,Home and lifestyle,$68,1,02/11/22,15:16:00,Credit card,4,0.48
7836,WALM065,Texas City,Fashion accessories,$23,1,01/12/23,19:04:00,Credit card,3,0.33
7837,WALM054,Sherman,Home and lifestyle,$45,1,23/12/20,18:25:00,Credit card,6,0.21
7838,WALM030,Richardson,Fashion accessories,$55,3,20/11/21,15:22:00,Credit card,4,0.48
7839,WALM003,San Antonio,Home and lifestyle,$84,3,31/12/21,15:10:00,Credit card,4,0.48
7840,WALM086,Rosenberg,Fashion accessories,$26,3,13/11/22,15:28:00,Credit card,4,0.33
7841,WALM035,San Angelo,Home and lifestyle,$60,3,28/12/21,16:48:00,Credit card,7,0.48
7842,WALM084,Schertz,Fashion accessories,$24,1,20/11/21,17:55:00,Credit card,5,0.33
7843,WALM099,Weatherford,Home and lifestyle,$54,3,24/12/23,19:44:00,Credit card,6,0.18
7844,WALM086,Rosenberg,Fashion accessories,$85,1,25/12/21,20:11:00,Credit card,5,0.33
7845,WALM089,Southlake,Home and lifestyle,$66,1,08/11/20,18:39:00,Credit card,4,0.33
7846,WALM009,Plano,Fashion accessories,$42,2,02/11/23,15:10:00,Credit card,5,0.48
7847,WALM089,Southlake,Home and lifestyle,$59,3,15/12/20,19:32:00,Credit card,5,0.33
7848,WALM073,Seguin,Fashion accessories,$50,1,26/12/23,17:18:00,Credit card,3,0.33
7849,WALM038,Sugar Land,Home and lifestyle,$41,3,28/11/23,19:18:00,Credit card,4,0.48
7850,WALM069,Rockwall,Fashion accessories,$58,2,25/12/23,19:33:00,Credit card,7,0.33
7851,WALM029,Round Rock,Home and lifestyle,$23,1,16/12/23,17:11:00,Credit card,6,0.48
7852,WALM029,Round Rock,Fashion accessories,$49,2,25/11/22,18:03:00,Credit card,4,0.48
7853,WALM086,Rosenberg,Home and lifestyle,$20,2,13/11/20,17:04:00,Credit card,4,0.33
7854,WALM089,Southlake,Fashion accessories,$44,1,22/12/20,18:50:00,Credit card,7,0.33
7855,WALM075,San Marcos,Home and lifestyle,$71,2,13/12/20,15:09:00,Credit card,4,0.33
7856,WALM050,Victoria,Fashion accessories,$25,3,19/11/20,15:08:00,Ewallet,4,0.48
7857,WALM025,Waco,Home and lifestyle,$19,3,24/12/20,16:18:00,Credit card,3,0.48
7858,WALM030,Richardson,Fashion accessories,$18,1,06/11/21,17:11:00,Credit card,7,0.48
7859,WALM025,Waco,Home and lifestyle,$34,3,11/12/21,18:13:00,Credit card,7,0.48
7860,WALM054,Sherman,Fashion accessories,$85,2,21/12/20,18:10:00,Credit card,5,0.21
7861,WALM009,Plano,Home and lifestyle,$20,1,25/12/22,20:47:00,Credit card,3,0.48
7862,WALM050,Victoria,Fashion accessories,$44,3,10/11/21,20:32:00,Ewallet,5,0.48
7863,WALM054,Sherman,Home and lifestyle,$40,2,23/12/20,16:16:00,Credit card,5,0.21
7864,WALM038,Sugar Land,Fashion accessories,$25,3,09/12/23,20:14:00,Credit card,6,0.48
7865,WALM065,Texas City,Home and lifestyle,$20,3,29/11/21,17:38:00,Credit card,3,0.33
7866,WALM003,San Antonio,Fashion accessories,$37,3,02/12/21,19:12:00,Credit card,6,0.48
7867,WALM003,San Antonio,Home and lifestyle,$16,1,04/12/23,16:17:00,Credit card,6,0.48
7868,WALM054,Sherman,Fashion accessories,$41,1,15/11/23,17:44:00,Credit card,6,0.21
7869,WALM084,Schertz,Home and lifestyle,$32,1,07/11/22,18:48:00,Credit card,6,0.33
7870,WALM087,Waxahachie,Fashion accessories,$81,1,20/11/20,18:24:00,Credit card,4,0.33
