invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
7712,WALM003,San Antonio,Fashion accessories,55.0,2.0,05/11/22,16:42:00,Credit card,6.0,0.48,110.0
7713,WALM084,Schertz,Home and lifestyle,82.0,3.0,24/12/22,20:55:00,Credit card,3.0,0.33,246.0
7714,WALM069,Rockwall,Fashion accessories,63.0,2.0,09/11/20,16:32:00,Credit card,6.0,0.33,126.0
7715,WALM087,Waxahachie,Home and lifestyle,73.0,3.0,15/12/20,19:37:00,Credit card,4.0,0.33,219.0
7716,WALM056,Rowlett,Fashion accessories,82.0,2.0,11/12/21,17:06:00,Credit card,4.0,0.33,164.0
7717,WALM065,Texas City,Home and lifestyle,22.0,3.0,23/12/22,20:13:00,Credit card,4.0,0.33,66.0
7718,WALM058,Port Arthur,Fashion accessories,49.0,1.0,17/12/20,15:32:00,Credit card,5.0,0.33,49.0
7719,WALM032,Tyler,Home and lifestyle,64.0,1.0,02/12/22,20:17:00,Credit card,7.0,0.48,64.0
7720,WALM075,San Marcos,Fashion accessories,77.0,2.0,06/11/22,20:28:00,Credit card,6.0,0.33,154.0
7721,WALM009,Plano,Home and lifestyle,80.0,3.0,28/11/22,16:14:00,Credit card,7.0,0.48,240.0
7722,WALM009,Plano,Fashion accessories,66.0,1.0,26/11/20,20:23:00,Credit card,5.0,0.48,66.0
7723,WALM065,Texas City,Home and lifestyle,56.0,2.0,31/12/23,15:29:00,Credit card,5.0,0.33,112.0
7724,WALM065,Texas City,Fashion accessories,65.0,2.0,20/12/22,18:40:00,Credit card,6.0,0.33,130.0
7725,WALM003,San Antonio,Home and lifestyle,44.0,2.0,03/12/20,19:35:00,Credit card,5.0,0.48,88.0
7726,WALM058,Port Arthur,Fashion accessories,37.0,2.0,28/12/23,17:25:00,Credit card,5.0,0.33,74.0
7727,WALM086,Rosenberg,Home and lifestyle,76.0,3.0,10/12/20,15:22:00,Credit card,6.0,0.33,228.0
7728,WALM009,Plano,Fashion accessories,36.0,3.0,23/12/21,15:02:00,Credit card,6.0,0.48,108.0
7729,WALM082,Weslaco,Home and lifestyle,66.0,2.0,07/11/23,16:45:00,Credit card,4.0,0.33,132.0
7730,WALM099,Weatherford,Fashion accessories,79.0,1.0,11/12/22,16:23:00,Credit card,5.0,0.18,79.0
7731,WALM086,Rosenberg,Home and lifestyle,28.0,3.0,11/11/22,18:32:00,Credit card,5.0,0.33,84.0
7732,WALM087,Waxahachie,Fashion accessories,76.0,2.0,20/11/23,19:22:00,Credit card,5.0,0.33,152.0
7733,WALM056,Rowlett,Home and lifestyle,15.0,1.0,28/11/22,16:29:00,Credit card,7.0,0.33,15.0
7734,WALM074,Weslaco,Fashion accessories,79.0,3.0,01/12/22,18:33:00,Credit card,3.0,0.33,237.0
7735,WALM058,Port Arthur,Home and lifestyle,71.0,1.0,06/11/20,19:44:00,Credit card,3.0,0.33,71.0
7736,WALM035,San Angelo,Fashion accessories,20.0,1.0,08/11/21,15:21:00,Credit card,6.0,0.48,20.0
7737,WALM089,Southlake,Home and lifestyle,77.0,3.0,21/12/23,15:58:00,Credit card,4.0,0.33,231.0
7738,WALM099,Weatherford,Fashion accessories,56.0,2.0,01/11/22,15:42:00,Credit card,6.0,0.18,112.0
7739,WALM056,Rowlett,Home and lifestyle,24.0,2.0,05/11/23,15:27:00,Credit card,7.0,0.33,48.0
7740,WALM046,Temple,Fashion accessories,55.0,2.0,03/11/21,17:45:00,Credit card,5.0,0.48,110.0
7741,WALM084,Schertz,Home and lifestyle,58.0,3.0,02/12/23,15:30:00,Credit card,5.0,0.33,174.0
7742,WALM084,Schertz,Fashion accessories,15.0,1.0,14/11/21,16:39:00,Credit card,3.0,0.33,15.0
7743,WALM073,Seguin,Home and lifestyle,29.0,3.0,07/11/23,19:37:00,Credit card,5.0,0.33,87.0
7744,WALM038,Sugar Land,Fashion accessories,57.0,3.0,20/11/23,16:19:00,Credit card,3.0,0.48,171.0
7745,WALM086,Rosenberg,Home and lifestyle,30.0,2.0,09/12/21,17:00:00,Credit card,6.0,0.33,60.0
7746,WALM058,Port Arthur,Fashion accessories,83.0,2.0,09/12/20,15:54:00,Credit card,4.0,0.33,166.0
7747,WALM087,Waxahachie,Home and lifestyle,77.0,2.0,06/11/20,20:06:00,Credit card,4.0,0.33,154.0
7748,WALM074,Weslaco,Fashion accessories,75.0,3.0,15/11/22,17:23:00,Credit card,7.0,0.33,225.0
7749,WALM030,Richardson,Home and lifestyle,16.0,1.0,10/11/23,17:06:00,Credit card,6.0,0.48,16.0
7750,WALM065,Texas City,Fashion accessories,40.0,1.0,15/12/22,19:14:00,Credit card,5.0,0.33,40.0
7751,WALM075,San Marcos,Home and lifestyle,30.0,2.0,12/11/20,17:16:00,Credit card,4.0,0.33,60.0
7752,WALM054,Sherman,Fashion accessories,44.0,1.0,16/12/21,17:19:00,Credit card,6.0,0.21,44.0
7753,WALM032,Tyler,Home and lifestyle,66.0,3.0,01/12/22,19:35:00,Credit card,7.0,0.48,198.0
7754,WALM087,Waxahachie,Fashion accessories,44.0,1.0,23/12/21,17:59:00,Credit card,5.0,0.33,44.0
7755,WALM046,Temple,Home and lifestyle,63.0,1.0,22/11/21,18:07:00,Credit card,7.0,0.48,63.0
7756,WALM030,Richardson,Fashion accessories,53.0,3.0,21/11/22,16:31:00,Credit card,7.0,0.48,159.0
7757,WALM074,Weslaco,Home and lifestyle,49.0,1.0,11/12/22,20:04:00,Credit card,7.0,0.33,49.0
7758,WALM009,Plano,Fashion accessories,61.0,1.0,30/11/22,20:39:00,Credit card,6.0,0.48,61.0
7759,WALM069,Rockwall,Home and lifestyle,66.0,3.0,01/12/20,20:56:00,Credit card,3.0,0.33,198.0
7760,WALM054,Sherman,Fashion accessories,79.0,1.0,20/11/22,17:27:00,Credit card,6.0,0.21,79.0
7761,WALM069,Rockwall,Home and lifestyle,72.0,2.0,18/11/22,16:31:00,Credit card,4.0,0.33,144.0
7762,WALM009,Plano,Fashion accessories,24.0,2.0,17/11/21,15:06:00,Credit card,3.0,0.48,48.0
7763,WALM069,Rockwall,Home and lifestyle,46.0,3.0,12/11/20,18:21:00,Credit card,7.0,0.33,138.0
7764,WALM087,Waxahachie,Fashion accessories,51.0,1.0,30/11/22,18:10:00,Credit card,6.0,0.33,51.0
7765,WALM032,Tyler,Home and lifestyle,23.0,1.0,18/11/22,19:46:00,Credit card,3.0,0.48,23.0
7766,WALM056,Rowlett,Fashion accessories,85.0,1.0,23/11/20,18:12:00,Credit card,7.0,0.33,85.0
7767,WALM065,Texas City,Home and lifestyle,72.0,1.0,02/11/23,15:55:00,Credit card,7.0,0.33,72.0
7768,WALM035,San Angelo,Fashion accessories,15.0,1.0,30/11/21,18:33:00,Credit card,7.0,0.48,15.0
7769,WALM069,Rockwall,Home and lifestyle,77.0,3.0,26/11/23,20:52:00,Credit card,7.0,0.33,231.0
7770,WALM073,Seguin,Fashion accessories,15.0,2.0,26/11/22,19:13:00,Credit card,3.0,0.33,30.0
7771,WALM075,San Marcos,Home and lifestyle,35.0,2.0,19/11/20,15:52:00,Credit card,7.0,0.33,70.0
7772,WALM035,San Angelo,Fashion accessories,54.0,3.0,14/11/20,19:13:00,Credit card,4.0,0.48,162.0
7773,WALM074,Weslaco,Home and lifestyle,77.0,2.0,23/11/20,18:37:00,Credit card,4.0,0.33,154.0
7774,WALM089,Southlake,Fashion accessories,77.0,1.0,17/12/20,16:49:00,Credit card,5.0,0.33,77.0
7775,WALM003,San Antonio,Home and lifestyle,33.0,1.0,27/12/23,19:31:00,Credit card,5.0,0.48,33.0
7776,WALM050,Victoria,Fashion accessories,81.0,3.0,02/12/23,17:20:00,Ewallet,3.0,0.48,243.0
7777,WALM058,Port Arthur,Home and lifestyle,41.0,3.0,03/11/21,16:38:00,Credit card,7.0,0.33,123.0
7778,WALM046,Temple,Fashion accessories,71.0,1.0,18/12/22,20:20:00,Credit card,7.0,0.48,71.0
7779,WALM074,Weslaco,Home and lifestyle,49.0,2.0,30/12/21,17:50:00,Credit card,5.0,0.33,98.0
7780,WALM086,Rosenberg,Fashion accessories,31.0,2.0,30/11/20,18:49:00,Credit card,5.0,0.33,62.0
7781,WALM099,Weatherford,Home and lifestyle,62.0,2.0,19/12/22,16:44:00,Credit card,4.0,0.18,124.0
7782,WALM089,Southlake,Fashion accessories,65.0,1.0,07/11/22,20:38:00,Credit card,5.0,0.33,65.0
7783,WALM050,Victoria,Home and lifestyle,67.0,1.0,12/12/21,16:01:00,Ewallet,3.0,0.48,67.0
7784,WALM069,Rockwall,Fashion accessories,83.0,2.0,16/12/21,16:20:00,Credit card,5.0,0.33,166.0
7785,WALM056,Rowlett,Home and lifestyle,23.0,1.0,17/12/21,19:46:00,Credit card,4.0,0.33,23.0
7786,WALM065,Texas City,Fashion accessories,45.0,3.0,08/11/23,20:09:00,Credit card,7.0,0.33,135.0
7787,WALM074,Weslaco,Home and lifestyle,40.0,3.0,14/11/21,17:58:00,Credit card,6.0,0.33,120.0
7788,WALM054,Sherman,Fashion accessories,78.0,2.0,17/12/23,17:51:00,Credit card,4.0,0.21,156.0
7789,WALM065,Texas City,Home and lifestyle,35.0,1.0,02/12/21,19:47:00,Credit card,3.0,0.33,35.0
7790,WALM046,Temple,Fashion accessories,39.0,3.0,09/11/22,20:22:00,Credit card,7.0,0.48,117.0
7791,WALM038,Sugar Land,Home and lifestyle,52.0,3.0,22/12/21,19:25:00,Credit card,6.0,0.48,156.0
7792,WALM009,Plano,Fashion accessories,64.0,3.0,21/11/20,20:19:00,Credit card,4.0,0.48,192.0
7793,WALM082,Weslaco,Home and lifestyle,79.0,3.0,11/11/21,15:45:00,Credit card,5.0,0.33,237.0
7794,WALM032,Tyler,Fashion accessories,23.0,3.0,02/12/22,20:29:00,Credit card,4.0,0.48,69.0
7795,WALM032,Tyler,Home and lifestyle,55.0,2.0,17/12/22,17:22:00,Credit card,7.0,0.48,110.0
7796,WALM009,Plano,Fashion accessories,59.0,3.0,18/12/23,19:27:00,Credit card,3.0,0.48,177.0
7797,WALM065,Texas City,Home and lifestyle,24.0,1.0,02/12/21,19:46:00,Credit card,4.0,0.33,24.0
7798,WALM056,Rowlett,Fashion accessories,60.0,3.0,25/12/21,20:05:00,Credit card,4.0,0.33,180.0
7799,WALM075,San Marcos,Home and lifestyle,17.0,3.0,16/12/21,15:51:00,Credit card,3.0,0.33,51.0
7800,WALM003,San Antonio,Fashion accessories,36.0,1.0,16/11/22,16:03:00,Credit card,3.0,0.48,36.0
7801,WALM075,San Marcos,Home and lifestyle,74.0,3.0,11/12/20,20:47:00,Credit card,3.0,0.33,222.0
7802,WALM084,Schertz,Fashion accessories,62.0,2.0,03/12/20,16:16:00,Credit card,3.0,0.33,124.0
7803,WALM046,Temple,Home and lifestyle,45.0,2.0,14/12/22,17:18:00,Credit card,7.0,0.48,90.0
7804,WALM086,Rosenberg,Fashion accessories,24.0,3.0,27/12/23,18:38:00,Credit card,6.0,0.33,72.0
7805,WALM055,Waxahachie,Home and lifestyle,42.0,1.0,29/12/23,17:47:00,Credit card,3.0,0.33,42.0
7806,WALM056,Rowlett,Fashion accessories,50.0,2.0,03/12/23,19:46:00,Credit card,4.0,0.33,100.0
7807,WALM073,Seguin,Home and lifestyle,83.0,2.0,01/11/22,15:03:00,Credit card,6.0,0.33,166.0
7808,WALM065,Texas City,Fashion accessories,71.0,3.0,19/11/22,20:18:00,Credit card,5.0,0.33,213.0
7809,WALM009,Plano,Home and lifestyle,61.0,3.0,15/11/23,16:41:00,Credit card,4.0,0.48,183.0
7810,WALM055,Waxahachie,Fashion accessories,41.0,3.0,16/12/21,18:41:00,Credit card,5.0,0.33,123.0
7811,WALM046,Temple,Home and lifestyle,40.0,3.0,16/11/22,17:42:00,Credit card,3.0,0.48,120.0
7812,WALM058,Port Arthur,Fashion accessories,76.0,1.0,17/11/23,18:00:00,Credit card,5.0,0.33,76.0
7813,WALM003,San Antonio,Home and lifestyle,45.0,3.0,11/12/20,18:27:00,Credit card,6.0,0.48,135.0
7814,WALM084,Schertz,Fashion accessories,24.0,3.0,22/12/20,19:45:00,Credit card,3.0,0.33,72.0
7815,WALM055,Waxahachie,Home and lifestyle,31.0,2.0,07/11/22,17:17:00,Credit card,6.0,0.33,62.0
7816,WALM087,Waxahachie,Fashion accessories,21.0,1.0,03/11/20,17:37:00,Credit card,4.0,0.33,21.0
7817,WALM025,Waco,Home and lifestyle,51.0,3.0,08/12/20,20:40:00,Credit card,6.0,0.48,153.0
7818,WALM065,Texas City,Fashion accessories,31.0,1.0,29/11/21,20:26:00,Credit card,3.0,0.33,31.0
7819,WALM087,Waxahachie,Home and lifestyle,32.0,2.0,23/12/22,16:23:00,Credit card,4.0,0.33,64.0
7820,WALM089,Southlake,Fashion accessories,58.0,2.0,25/11/23,15:34:00,Credit card,5.0,0.33,116.0
7821,WALM084,Schertz,Home and lifestyle,32.0,3.0,07/11/21,19:31:00,Credit card,5.0,0.33,96.0
7822,WALM032,Tyler,Fashion accessories,76.0,2.0,25/11/22,17:54:00,Credit card,4.0,0.48,152.0
7823,WALM030,Richardson,Home and lifestyle,20.0,2.0,28/11/22,17:43:00,Credit card,5.0,0.48,40.0
7824,WALM054,Sherman,Fashion accessories,46.0,2.0,01/12/23,16:30:00,Credit card,4.0,0.21,92.0
7825,WALM099,Weatherford,Home and lifestyle,59.0,3.0,20/11/22,19:37:00,Credit card,7.0,0.18,177.0
7826,WALM054,Sherman,Fashion accessories,77.0,2.0,11/11/23,19:32:00,Credit card,4.0,0.21,154.0
7827,WALM046,Temple,Home and lifestyle,22.0,2.0,10/11/23,15:29:00,Credit card,7.0,0.48,44.0
7828,WALM054,Sherman,Fashion accessories,38.0,3.0,02/11/20,18:48:00,Credit card,7.0,0.21,114.0
7829,WALM099,Weatherford,Home and lifestyle,68.0,2.0,15/12/21,18:44:00,Credit card,7.0,0.18,136.0
7830,WALM058,Port Arthur,Fashion accessories,50.0,3.0,08/12/22,17:14:00,Credit card,5.0,0.33,150.0
7831,WALM056,Rowlett,Home and lifestyle,37.0,2.0,20/12/21,18:28:00,Credit card,3.0,0.33,74.0
7832,WALM084,Schertz,Fashion accessories,71.0,3.0,29/11/20,18:31:00,Credit card,5.0,0.33,213.0
7833,WALM030,Richardson,Home and lifestyle,53.0,1.0,16/11/23,19:32:00,Credit card,5.0,0.48,53.0
7834,WALM035,San Angelo,Fashion accessories,27.0,3.0,26/12/22,18:30:00,Credit card,3.0,0.48,81.0
7835,WALM029,Round Rock,Home and lifestyle,68.0,1.0,02/11/22,15:16:00,Credit card,4.0,0.48,68.0
7836,WALM065,Texas City,Fashion accessories,23.0,1.0,01/12/23,19:04:00,Credit card,3.0,0.33,23.0
7837,WALM054,Sherman,Home and lifestyle,45.0,1.0,23/12/20,18:25:00,Credit card,6.0,0.21,45.0
7838,WALM030,Richardson,Fashion accessories,55.0,3.0,20/11/21,15:22:00,Credit card,4.0,0.48,165.0
7839,WALM003,San Antonio,Home and lifestyle,84.0,3.0,31/12/21,15:10:00,Credit card,4.0,0.48,252.0
7840,WALM086,Rosenberg,Fashion accessories,26.0,3.0,13/11/22,15:28:00,Credit card,4.0,0.33,78.0
7841,WALM035,San Angelo,Home and lifestyle,60.0,3.0,28/12/21,16:48:00,Credit card,7.0,0.48,180.0
7842,WALM084,Schertz,Fashion accessories,24.0,1.0,20/11/21,17:55:00,Credit card,5.0,0.33,24.0
7843,WALM099,Weatherford,Home and lifestyle,54.0,3.0,24/12/23,19:44:00,Credit card,6.0,0.18,162.0
7844,WALM086,Rosenberg,Fashion accessories,85.0,1.0,25/12/21,20:11:00,Credit card,5.0,0.33,85.0
7845,WALM089,Southlake,Home and lifestyle,66.0,1.0,08/11/20,18:39:00,Credit card,4.0,0.33,66.0
7846,WALM009,Plano,Fashion accessories,42.0,2.0,02/11/23,15:10:00,Credit card,5.0,0.48,84.0
7847,WALM089,Southlake,Home and lifestyle,59.0,3.0,15/12/20,19:32:00,Credit card,5.0,0.33,177.0
7848,WALM073,Seguin,Fashion accessories,50.0,1.0,26/12/23,17:18:00,Credit card,3.0,0.33,50.0
7849,WALM038,Sugar Land,Home and lifestyle,41.0,3.0,28/11/23,19:18:00,Credit card,4.0,0.48,123.0
7850,WALM069,Rockwall,Fashion accessories,58.0,2.0,25/12/23,19:33:00,Credit card,7.0,0.33,116.0
7851,WALM029,Round Rock,Home and lifestyle,23.0,1.0,16/12/23,17:11:00,Credit card,6.0,0.48,23.0
7852,WALM029,Round Rock,Fashion accessories,49.0,2.0,25/11/22,18:03:00,Credit card,4.0,0.48,98.0
7853,WALM086,Rosenberg,Home and lifestyle,20.0,2.0,13/11/20,17:04:00,Credit card,4.0,0.33,40.0
7854,WALM089,Southlake,Fashion accessories,44.0,1.0,22/12/20,18:50:00,Credit card,7.0,0.33,44.0
7855,WALM075,San Marcos,Home and lifestyle,71.0,2.0,13/12/20,15:09:00,Credit card,4.0,0.33,142.0
7856,WALM050,Victoria,Fashion accessories,25.0,3.0,19/11/20,15:08:00,Ewallet,4.0,0.48,75.0
7857,WALM025,Waco,Home and lifestyle,19.0,3.0,24/12/20,16:18:00,Credit card,3.0,0.48,57.0
7858,WALM030,Richardson,Fashion accessories,18.0,1.0,06/11/21,17:11:00,Credit card,7.0,0.48,18.0
7859,WALM025,Waco,Home and lifestyle,34.0,3.0,11/12/21,18:13:00,Credit card,7.0,0.48,102.0
7860,WALM054,Sherman,Fashion accessories,85.0,2.0,21/12/20,18:10:00,Credit card,5.0,0.21,170.0
7861,WALM009,Plano,Home and lifestyle,20.0,1.0,25/12/22,20:47:00,Credit card,3.0,0.48,20.0
7862,WALM050,Victoria,Fashion accessories,44.0,3.0,10/11/21,20:32:00,Ewallet,5.0,0.48,132.0
7863,WALM054,Sherman,Home and lifestyle,40.0,2.0,23/12/20,16:16:00,Credit card,5.0,0.21,80.0
7864,WALM038,Sugar Land,Fashion accessories,25.0,3.0,09/12/23,20:14:00,Credit card,6.0,0.48,75.0
7865,WALM065,Texas City,Home and lifestyle,20.0,3.0,29/11/21,17:38:00,Credit card,3.0,0.33,60.0
7866,WALM003,San Antonio,Fashion accessories,37.0,3.0,02/12/21,19:12:00,Credit card,6.0,0.48,111.0
7867,WALM003,San Antonio,Home and lifestyle,16.0,1.0,04/12/23,16:17:00,Credit card,6.0,0.48,16.0
7868,WALM054,Sherman,Fashion accessories,41.0,1.0,15/11/23,17:44:00,Credit card,6.0,0.21,41.0
7869,WALM084,Schertz,Home and lifestyle,32.0,1.0,07/11/22,18:48:00,Credit card,6.0,0.33,32.0
7870,WALM087,Waxahachie,Fashion accessories,81.0,1.0,20/11/20,18:24:00,Credit card,4.0,0.33,81.0
7871,WALM074,Weslaco,Home and lifestyle,18.0,3.0,16/11/21,17:13:00,Credit card,4.0,0.33,54.0
7872,WALM074,Weslaco,Fashion accessories,63.0,1.0,19/11/22,17:59:00,Credit card,7.0,0.33,63.0
7873,WALM084,Schertz,Home and lifestyle,64.0,3.0,01/12/20,15:59:00,Credit card,7.0,0.33,192.0
7874,WALM058,Port Arthur,Fashion accessories,76.0,1.0,24/12/22,16:38:00,Credit card,6.0,0.33,76.0
7875,WALM089,Southlake,Home and lifestyle,78.0,3.0,09/12/23,18:33:00,Credit card,6.0,0.33,234.0
7876,WALM087,Waxahachie,Fashion accessories,25.0,2.0,04/11/23,15:02:00,Credit card,7.0,0.33,50.0
7877,WALM084,Schertz,Home and lifestyle,40.0,1.0,11/12/22,17:50:00,Credit card,7.0,0.33,40.0
7878,WALM032,Tyler,Fashion accessories,22.0,3.0,13/12/23,19:20:00,Credit card,7.0,0.48,66.0
7879,WALM082,Weslaco,Home and lifestyle,81.0,1.0,23/12/22,16:03:00,Credit card,6.0,0.33,81.0
7880,WALM084,Schertz,Fashion accessories,18.0,3.0,26/12/23,20:13:00,Credit card,7.0,0.33,54.0
7881,WALM069,Rockwall,Home and lifestyle,16.0,2.0,27/12/21,16:18:00,Credit card,5.0,0.33,32.0
7882,WALM056,Rowlett,Fashion accessories,58.0,1.0,26/12/20,15:56:00,Credit card,7.0,0.33,58.0
7883,WALM054,Sherman,Home and lifestyle,55.0,3.0,01/12/23,20:14:00,Credit card,4.0,0.21,165.0
7884,WALM084,Schertz,Fashion accessories,35.0,2.0,27/11/20,15:25:00,Credit card,6.0,0.33,70.0
7885,WALM050,Victoria,Home and lifestyle,66.0,3.0,08/11/21,17:45:00,Ewallet,3.0,0.48,198.0
7886,WALM050,Victoria,Fashion accessories,33.0,2.0,31/12/22,15:32:00,Ewallet,3.0,0.48,66.0
7887,WALM074,Weslaco,Home and lifestyle,50.0,2.0,22/12/20,18:48:00,Credit card,4.0,0.33,100.0
7888,WALM025,Waco,Fashion accessories,50.0,2.0,27/11/23,15:04:00,Credit card,3.0,0.48,100.0
7889,WALM056,Rowlett,Home and lifestyle,44.0,3.0,28/11/21,15:38:00,Credit card,6.0,0.33,132.0
7890,WALM009,Plano,Fashion accessories,47.0,1.0,26/11/21,17:49:00,Credit card,7.0,0.48,47.0
7891,WALM074,Weslaco,Home and lifestyle,63.0,1.0,01/12/21,19:52:00,Credit card,3.0,0.33,63.0
7892,WALM029,Round Rock,Fashion accessories,54.0,2.0,10/11/23,18:13:00,Credit card,4.0,0.48,108.0
7893,WALM038,Sugar Land,Home and lifestyle,31.0,1.0,07/12/20,18:25:00,Credit card,3.0,0.48,31.0
7894,WALM029,Round Rock,Fashion accessories,73.0,3.0,13/11/20,18:37:00,Credit card,7.0,0.48,219.0
7895,WALM084,Schertz,Home and lifestyle,55.0,1.0,05/12/22,18:42:00,Credit card,6.0,0.33,55.0
7896,WALM054,Sherman,Fashion accessories,61.0,2.0,15/12/20,19:21:00,Credit card,5.0,0.21,122.0
7897,WALM030,Richardson,Home and lifestyle,57.0,1.0,24/11/20,18:37:00,Credit card,4.0,0.48,57.0
7898,WALM029,Round Rock,Fashion accessories,18.0,1.0,22/11/23,18:28:00,Credit card,5.0,0.48,18.0
7899,WALM032,Tyler,Home and lifestyle,23.0,3.0,21/11/23,17:43:00,Credit card,4.0,0.48,69.0
7900,WALM074,Weslaco,Fashion accessories,25.0,3.0,14/12/22,15:37:00,Credit card,7.0,0.33,75.0
7901,WALM089,Southlake,Home and lifestyle,22.0,3.0,20/12/22,18:30:00,Credit card,4.0,0.33,66.0
7902,WALM029,Round Rock,Fashion accessories,26.0,1.0,06/11/20,15:10:00,Credit card,3.0,0.48,26.0
7903,WALM032,Tyler,Home and lifestyle,20.0,1.0,06/11/20,16:22:00,Credit card,6.0,0.48,20.0
7904,WALM089,Southlake,Fashion accessories,25.0,1.0,13/12/22,15:42:00,Credit card,7.0,0.33,25.0
7905,WALM075,San Marcos,Home and lifestyle,19.0,3.0,22/11/23,20:22:00,Credit card,6.0,0.33,57.0
7906,WALM073,Seguin,Fashion accessories,38.0,1.0,05/11/22,17:10:00,Credit card,5.0,0.33,38.0
7907,WALM089,Southlake,Home and lifestyle,20.0,1.0,03/11/20,19:55:00,Credit card,5.0,0.33,20.0
7908,WALM065,Texas City,Fashion accessories,82.0,3.0,16/12/20,16:19:00,Credit card,6.0,0.33,246.0
7909,WALM035,San Angelo,Home and lifestyle,34.0,1.0,11/11/23,17:09:00,Credit card,6.0,0.48,34.0
7910,WALM074,Weslaco,Fashion accessories,18.0,3.0,28/12/20,17:07:00,Credit card,7.0,0.33,54.0
7911,WALM032,Tyler,Home and lifestyle,76.0,3.0,01/11/22,15:28:00,Credit card,4.0,0.48,228.0
7912,WALM038,Sugar Land,Fashion accessories,77.0,3.0,29/11/23,17:15:00,Credit card,3.0,0.48,231.0
7913,WALM046,Temple,Home and lifestyle,48.0,2.0,11/12/20,18:31:00,Credit card,4.0,0.48,96.0
7914,WALM046,Temple,Fashion accessories,69.0,3.0,10/11/20,21:00:00,Credit card,3.0,0.48,207.0
7915,WALM054,Sherman,Home and lifestyle,63.0,2.0,03/12/23,19:17:00,Credit card,4.0,0.21,126.0
7916,WALM089,Southlake,Fashion accessories,74.0,3.0,28/11/20,17:36:00,Credit card,3.0,0.33,222.0
7917,WALM082,Weslaco,Home and lifestyle,43.0,1.0,27/11/20,15:08:00,Credit card,7.0,0.33,43.0
7918,WALM086,Rosenberg,Fashion accessories,55.0,1.0,25/11/20,20:54:00,Credit card,5.0,0.33,55.0
7919,WALM035,San Angelo,Home and lifestyle,63.0,1.0,10/12/22,15:57:00,Credit card,6.0,0.48,63.0
7920,WALM055,Waxahachie,Fashion accessories,55.0,1.0,26/12/20,16:22:00,Credit card,4.0,0.33,55.0
7921,WALM087,Waxahachie,Home and lifestyle,56.0,2.0,11/12/21,19:21:00,Credit card,5.0,0.33,112.0
7922,WALM046,Temple,Fashion accessories,62.0,2.0,02/12/20,15:39:00,Credit card,7.0,0.48,124.0
7923,WALM030,Richardson,Home and lifestyle,71.0,2.0,28/11/20,15:06:00,Credit card,6.0,0.48,142.0
7924,WALM073,Seguin,Fashion accessories,85.0,3.0,14/12/22,16:44:00,Credit card,3.0,0.33,255.0
7925,WALM025,Waco,Home and lifestyle,40.0,3.0,18/11/20,17:35:00,Credit card,5.0,0.48,120.0
7926,WALM029,Round Rock,Fashion accessories,25.0,3.0,17/12/23,18:57:00,Credit card,6.0,0.48,75.0
7927,WALM089,Southlake,Home and lifestyle,44.0,1.0,01/12/23,16:31:00,Credit card,7.0,0.33,44.0
7928,WALM075,San Marcos,Fashion accessories,32.0,3.0,20/12/20,19:40:00,Credit card,5.0,0.33,96.0
7929,WALM038,Sugar Land,Home and lifestyle,22.0,2.0,05/12/20,20:06:00,Credit card,6.0,0.48,44.0
7930,WALM025,Waco,Fashion accessories,19.0,1.0,14/11/20,16:21:00,Credit card,7.0,0.48,19.0
7931,WALM050,Victoria,Home and lifestyle,46.0,2.0,11/12/20,16:33:00,Ewallet,3.0,0.48,92.0
7932,WALM032,Tyler,Fashion accessories,73.0,3.0,27/11/21,19:50:00,Credit card,4.0,0.48,219.0
7933,WALM086,Rosenberg,Home and lifestyle,70.0,1.0,16/12/22,16:40:00,Credit card,5.0,0.33,70.0
7934,WALM032,Tyler,Fashion accessories,46.0,3.0,01/11/21,17:18:00,Credit card,5.0,0.48,138.0
7935,WALM086,Rosenberg,Home and lifestyle,60.0,3.0,22/11/23,15:12:00,Credit card,4.0,0.33,180.0
7936,WALM050,Victoria,Fashion accessories,55.0,1.0,18/11/22,18:43:00,Ewallet,3.0,0.48,55.0
7937,WALM035,San Angelo,Home and lifestyle,45.0,3.0,08/11/21,20:14:00,Credit card,7.0,0.48,135.0
7938,WALM065,Texas City,Fashion accessories,20.0,2.0,13/12/23,15:25:00,Credit card,5.0,0.33,40.0
7939,WALM084,Schertz,Home and lifestyle,16.0,2.0,17/12/21,16:37:00,Credit card,5.0,0.33,32.0
7940,WALM058,Port Arthur,Fashion accessories,38.0,3.0,25/11/21,20:01:00,Credit card,3.0,0.33,114.0
7941,WALM038,Sugar Land,Home and lifestyle,63.0,1.0,15/11/22,20:50:00,Credit card,6.0,0.48,63.0
7942,WALM099,Weatherford,Fashion accessories,27.0,2.0,02/12/20,17:30:00,Credit card,4.0,0.18,54.0
7943,WALM056,Rowlett,Home and lifestyle,56.0,3.0,02/11/22,15:01:00,Credit card,3.0,0.33,168.0
7944,WALM032,Tyler,Fashion accessories,23.0,2.0,07/11/21,20:21:00,Credit card,7.0,0.48,46.0
7945,WALM075,San Marcos,Home and lifestyle,16.0,1.0,28/11/21,17:53:00,Credit card,6.0,0.33,16.0
7946,WALM065,Texas City,Fashion accessories,45.0,1.0,26/11/22,20:49:00,Credit card,7.0,0.33,45.0
7947,WALM055,Waxahachie,Home and lifestyle,77.0,2.0,07/11/21,16:25:00,Credit card,3.0,0.33,154.0
